
Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
111,Darren Bragg*\braggda01,34,SDP,9,49,5.44,26,53.1%,23.1%,19.2%,38.5%,19.2%,76.9%,0.0%,40.8%,75.0%,22.2%,22.2%,2,0,22.2%,2,0,33.3%,3,2,0,2,0.0%,0,0,0
112,Darren Bragg*\braggda01,34,CIN,103,399,3.87,253,63.7%,32.4%,17.4%,24.1%,26.1%,67.6%,1.4%,43.1%,74.3%,28.2%,4.9%,5,0,15.5%,16,4,4.9%,5,2,9,20,31.0%,0,0,0
113,Russell Branyan*\branyru01,28,MIL,182,741,4.07,443,59.8%,17.4%,33.2%,28.7%,20.8%,82.6%,0.0%,49.4%,59.8%,44.5%,6.6%,12,1,18.1%,33,15,9.3%,17,15,15,53,22.1%,0,0,0
114,Craig Brazell*\brazecr01,24,NYM,35,128,3.66,96,75.0%,11.5%,20.8%,39.6%,28.1%,88.5%,0.0%,66.4%,76.5%,60.0%,0.0%,0,0,5.7%,2,1,0.0%,0,0,1,6,14.3%,0,0,0
115,Dewon Brazelton\brazede01,24,TBD,1,2,2.00,2,100.0%,0.0%,0.0%,50.0%,50.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
116,Yhency Brazoban\brazoyh01,24,LAD,1,3,3.00,3,100.0%,0.0%,100.0%,0.0%,0.0%,100.0%,,100.0%,0.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
117,Juan Brito\britoju01,24,ARI,184,717,3.90,479,67.0%,32.8%,17.3%,22.1%,27.8%,67.2%,0.8%,45.0%,74.2%,16.8%,2.2%,4,0,14.1%,26,7,8.2%,15,7,9,32,22.0%,0,0,0
118,Frank Brooks*\brookfr01,25,PIT,1,4,4.00,4,100.0%,25.0%,25.0%,25.0%,25.0%,75.0%,,75.0%,66.7%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
119,Ben Broussard*\brousbe01,27,CLE,488,1858,3.81,1085,58.8%,28.1%,15.1%,26.7%,30.0%,71.9%,1.6%,42.3%,79.0%,30.1%,7.4%,36,11,16.0%,78,27,11.7%,57,22,29,66,30.5%,0,0,0
120,Jim Brower\broweji01,31,SFG,3,14,4.67,8,57.1%,25.0%,25.0%,37.5%,12.5%,75.0%,0.0%,42.9%,66.7%,0.0%,0.0%,0,0,0.0%,0,0,33.3%,1,0,0,1,0.0%,0,0,0
121,Adrian Brown#\brownad01,30,KCR,11,37,3.36,25,67.6%,44.0%,8.0%,12.0%,36.0%,56.0%,0.0%,37.8%,85.7%,0.0%,0.0%,0,0,9.1%,1,0,0.0%,0,0,1,1,50.0%,0,0,0
122,Dee Brown*\brownde02,26,KCR,210,749,3.57,501,66.9%,20.4%,22.0%,28.3%,29.3%,79.6%,0.0%,53.3%,72.4%,32.9%,3.8%,8,0,13.3%,28,15,5.2%,11,9,8,42,16.0%,0,0,0
123,Eric Bruntlett\brunter01,26,HOU,62,237,3.82,148,62.4%,32.4%,16.2%,23.6%,27.7%,67.6%,0.0%,42.2%,76.0%,24.2%,3.2%,2,1,11.3%,7,3,12.9%,8,3,3,10,23.1%,0,0,0
124,Brian Buchanan\buchabr01,30,TOT,72,246,3.42,151,63.4%,15.2%,29.1%,26.5%,29.1%,84.8%,8.4%,53.8%,65.6%,41.7%,6.9%,5,1,18.1%,13,4,15.3%,11,5,2,18,10.0%,0,0,0
125,Brian Buchanan\buchabr01,30,SDP,68,235,3.46,145,63.9%,14.5%,29.7%,26.9%,29.0%,85.5%,8.9%,54.6%,65.3%,41.2%,7.4%,5,1,17.6%,12,4,14.7%,10,5,2,17,10.5%,0,0,0
126,Brian Buchanan\buchabr01,30,NYM,4,11,2.75,6,54.5%,33.3%,16.7%,16.7%,33.3%,66.7%,0.0%,36.4%,75.0%,50.0%,0.0%,0,0,25.0%,1,0,25.0%,1,0,0,1,0.0%,0,0,0
127,John Buck\buckjo01,23,KCR,259,956,3.69,624,65.3%,19.4%,21.5%,32.9%,26.3%,80.6%,0.0%,52.6%,73.4%,41.7%,2.7%,7,1,8.1%,21,12,4.6%,12,10,25,54,31.6%,0,0,0
128,Mark Buehrle*\buehrma01,25,CHW,5,22,4.40,17,77.3%,23.5%,23.5%,35.3%,17.6%,76.5%,0.0%,59.1%,69.2%,40.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
129,Kirk Bullinger\bulliki01,34,HOU,4,19,4.75,10,52.6%,40.0%,40.0%,10.0%,10.0%,60.0%,0.0%,31.6%,33.3%,25.0%,25.0%,1,0,25.0%,1,0,25.0%,1,1,1,1,50.0%,0,0,0
130,Nate Bump*\bumpna01,27,FLA,5,14,2.80,13,92.9%,38.5%,38.5%,0.0%,23.1%,61.5%,0.0%,57.1%,37.5%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
131,Dave Burba\burbada01,37,TOT,4,10,2.50,8,80.0%,25.0%,25.0%,12.5%,37.5%,75.0%,0.0%,60.0%,66.7%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
132,Dave Burba\burbada01,37,MIL,3,9,3.00,7,77.8%,28.6%,28.6%,14.3%,28.6%,71.4%,0.0%,55.6%,60.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
133,Dave Burba\burbada01,37,SFG,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
134,Chris Burke\burkech01,24,HOU,20,76,3.80,48,63.2%,41.7%,12.5%,16.7%,29.2%,58.3%,0.0%,36.8%,78.6%,20.0%,5.0%,1,0,15.0%,3,0,15.0%,3,0,1,2,33.3%,0,0,0
135,Jamie Burke\burkeja02,32,CHW,133,477,3.59,315,66.0%,31.4%,7.3%,26.7%,34.6%,68.6%,0.0%,45.3%,89.4%,20.3%,4.5%,6,0,12.8%,17,2,5.3%,7,4,5,8,38.5%,0,0,0
136,Ellis Burks\burksel01,39,BOS,37,154,4.16,96,62.3%,16.7%,21.9%,35.4%,26.0%,83.3%,0.0%,51.9%,73.8%,40.5%,2.7%,1,0,13.5%,5,4,10.8%,4,1,0,8,0.0%,0,0,0
137,A.J. Burnett\burnea.01,27,FLA,37,128,3.46,87,68.0%,33.3%,16.1%,20.7%,29.9%,66.7%,0.0%,45.3%,75.9%,29.7%,0.0%,0,0,8.1%,3,1,5.4%,2,2,4,6,36.4%,0,0,0
138,Sean Burnett*\burnese01,21,PIT,28,100,3.57,69,69.0%,21.7%,18.8%,31.9%,27.5%,78.3%,0.0%,54.0%,75.9%,42.9%,3.6%,1,0,3.6%,1,0,3.6%,1,1,1,5,16.7%,0,0,0
139,Jeromy Burnitz*\burnije01,35,COL,606,2335,3.85,1421,61.4%,17.7%,25.3%,27.5%,29.5%,82.3%,2.4%,50.6%,69.2%,38.8%,6.3%,38,9,15.2%,92,40,9.2%,56,33,23,101,18.5%,0,0,0
140,Pat Burrell\burrepa01,27,PHI,534,2249,4.21,1305,58.5%,32.6%,14.6%,27.9%,24.8%,67.4%,1.9%,39.4%,78.3%,31.3%,6.4%,34,2,18.2%,97,33,13.7%,73,39,49,81,37.7%,0,0,0
141,Sean Burroughs*\burrose01,23,SDP,564,2085,3.70,1349,65.2%,28.5%,8.9%,27.7%,35.0%,71.5%,2.0%,46.6%,87.6%,15.6%,6.2%,35,0,15.1%,85,25,7.3%,41,29,8,44,15.4%,0,0,0
142,Dave Bush\bushda01,24,TOR,2,3,1.50,2,66.7%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,66.7%,100.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
143,Homer Bush\bushho01,31,NYY,8,31,3.88,24,77.4%,12.5%,25.0%,41.7%,20.8%,87.5%,0.0%,67.7%,71.4%,37.5%,0.0%,0,0,12.5%,1,0,0.0%,0,0,0,2,0.0%,0,0,0
144,Marlon Byrd\byrdma01,26,PHI,378,1363,3.61,896,65.8%,28.8%,14.2%,25.7%,31.4%,71.2%,0.2%,46.8%,80.1%,26.2%,4.0%,15,0,12.4%,47,18,7.9%,30,20,20,48,29.4%,0,0,0
145,Paul Byrd\byrdpa01,33,ATL,43,156,3.63,104,66.7%,19.2%,17.3%,33.7%,29.8%,80.8%,0.0%,53.8%,78.6%,46.5%,9.3%,4,0,11.6%,5,1,14.0%,6,1,1,5,14.3%,0,0,0
146,Eric Byrnes\byrneer01,28,OAK,634,2374,3.74,1517,63.9%,30.9%,11.1%,27.4%,30.5%,69.1%,0.0%,44.1%,83.9%,27.3%,3.2%,20,0,11.0%,70,27,8.7%,55,29,41,70,36.9%,0,0,0
147,Daniel Cabrera\cabreda01,23,BAL,4,20,5.00,13,65.0%,69.2%,15.4%,15.4%,0.0%,30.8%,0.0%,20.0%,50.0%,0.0%,0.0%,0,0,25.0%,1,0,0.0%,0,0,2,2,50.0%,0,0,0
148,Jolbert Cabrera\cabrejo02,31,SEA,391,1450,3.71,963,66.6%,24.1%,14.5%,30.5%,30.8%,75.9%,0.6%,50.5%,80.8%,29.9%,3.6%,14,0,12.0%,47,17,4.3%,17,9,14,56,20.0%,0,0,0
149,Miguel Cabrera\cabremi01,21,FLA,685,2721,3.97,1685,62.3%,26.4%,15.8%,30.4%,27.5%,73.6%,1.4%,45.9%,78.6%,29.5%,6.6%,45,5,16.4%,112,33,10.5%,72,42,36,112,24.3%,0,0,0
150,Orlando Cabrera\cabreor01,29,TOT,675,2355,3.49,1536,65.2%,27.5%,9.5%,25.4%,37.6%,72.5%,0.0%,47.3%,86.9%,30.4%,4.1%,28,0,15.1%,102,34,7.4%,50,24,10,44,18.5%,0,0,0
151,Orlando Cabrera\cabreor01,29,MON,427,1541,3.61,991,64.3%,29.0%,9.0%,25.3%,36.7%,71.0%,0.0%,45.7%,87.4%,27.9%,4.2%,18,0,15.5%,66,24,8.2%,35,16,6,25,19.4%,0,0,0
152,Orlando Cabrera\cabreor01,29,BOS,248,814,3.28,545,67.0%,25.0%,10.5%,25.5%,39.1%,75.0%,0.0%,50.2%,86.1%,34.7%,4.0%,10,0,14.5%,36,10,6.0%,15,8,4,19,17.4%,0,0,0
153,Miguel Cairo\cairomi01,30,NYY,408,1522,3.73,976,64.3%,30.5%,7.3%,28.7%,33.5%,69.5%,0.7%,44.7%,89.5%,20.1%,3.9%,16,0,14.5%,59,21,7.8%,32,20,14,35,28.6%,0,0,0
154,Kiko Calero\calerki01,29,STL,1,4,4.00,3,75.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
155,Ron Calloway*\calloro01,27,MON,91,339,3.73,220,64.9%,27.3%,19.5%,24.1%,29.1%,72.7%,0.0%,47.2%,73.1%,29.7%,1.1%,1,0,8.8%,8,5,7.7%,7,5,9,13,40.9%,0,0,0
156,Mike Cameron\camermi01,31,NYM,562,2280,4.06,1362,59.8%,32.2%,16.7%,25.2%,26.0%,67.8%,0.3%,40.6%,75.4%,26.7%,3.9%,22,0,13.3%,75,34,13.9%,78,42,50,93,35.0%,0,0,0
157,Jorge Cantu\cantujo01,22,TBD,185,694,3.75,468,67.4%,23.1%,19.0%,30.1%,27.8%,76.9%,0.0%,51.9%,75.3%,33.0%,2.2%,4,0,7.0%,13,5,8.1%,15,11,9,35,20.5%,0,0,0
158,Jose Capellan\capeljo01,23,ATL,2,9,4.50,7,77.8%,0.0%,28.6%,57.1%,14.3%,100.0%,0.0%,77.8%,71.4%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
159,Chris Capuano*\capuach01,25,MIL,32,101,3.16,69,68.3%,15.9%,34.8%,20.3%,29.0%,84.1%,0.0%,57.4%,58.6%,40.6%,6.3%,2,1,9.4%,3,1,3.1%,1,1,1,9,10.0%,0,0,0
160,Chris Carpenter\carpech01,29,STL,67,234,3.49,175,74.8%,31.4%,19.4%,23.4%,25.7%,68.6%,0.0%,51.3%,71.7%,31.3%,1.5%,1,0,3.0%,2,0,4.5%,3,3,3,18,14.3%,0,0,0
161,Giovanni Carrara\carragi01,36,LAD,2,7,3.50,5,71.4%,40.0%,40.0%,0.0%,20.0%,60.0%,0.0%,42.9%,33.3%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
162,Jamey Carroll\carroja01,30,MON,259,1125,4.34,689,61.5%,38.5%,6.1%,26.1%,29.3%,61.5%,0.9%,37.8%,90.1%,11.2%,5.0%,13,0,15.1%,39,5,9.7%,25,1,6,15,28.6%,0,0,0
163,Sean Casey*\caseyse01,29,CIN,633,2040,3.22,1294,64.1%,23.4%,7.9%,26.9%,41.8%,76.6%,2.8%,49.1%,89.7%,30.8%,5.2%,33,1,13.3%,84,24,6.3%,40,25,7,29,19.4%,0,0,0
164,Kevin Cash\cashke01,26,TOR,197,775,3.93,506,65.3%,28.9%,22.9%,23.7%,24.5%,71.1%,0.0%,46.5%,67.8%,26.9%,2.5%,5,0,9.1%,18,11,8.6%,17,11,11,48,18.6%,0,0,0
165,Vinny Castilla\castivi02,36,COL,651,2297,3.53,1435,63.0%,23.4%,20.3%,23.0%,33.3%,76.6%,2.2%,48.2%,73.5%,32.0%,5.1%,33,6,16.4%,107,50,7.1%,46,22,22,91,19.5%,0,0,0
166,Alberto Castillo\castial01,34,KCR,105,447,4.26,251,56.2%,34.3%,7.6%,25.9%,32.3%,65.7%,0.0%,36.9%,88.5%,18.1%,10.5%,11,0,23.8%,25,6,16.2%,17,9,3,7,30.0%,0,0,0
167,Jose Castillo\castijo02,23,PIT,415,1536,3.70,1029,67.7%,24.0%,18.4%,28.7%,29.0%,76.0%,3.4%,51.5%,75.8%,37.3%,3.6%,15,0,11.8%,49,15,5.5%,23,16,23,69,25.0%,0,0,0
168,Luis Castillo#\castilu01,28,FLA,653,2656,4.07,1571,59.3%,39.3%,5.4%,23.1%,32.1%,60.7%,0.7%,36.0%,91.1%,13.8%,6.4%,42,0,16.5%,108,19,13.6%,89,26,27,41,39.7%,0,0,0
169,Juan Castro\castrju01,32,CIN,317,1086,3.43,724,66.9%,23.3%,15.6%,26.4%,34.7%,76.7%,1.1%,51.3%,79.6%,36.6%,2.2%,7,0,11.7%,37,4,5.4%,17,8,7,43,13.7%,0,0,0
170,Ramon Castro\castrra01,28,FLA,108,408,3.78,253,63.3%,32.8%,20.6%,20.6%,26.1%,67.2%,5.2%,42.5%,69.4%,25.9%,5.6%,6,0,14.8%,16,7,8.3%,9,7,12,18,40.0%,0,0,0
171,Ramon Castro\castrra02,24,OAK,16,56,3.50,38,73.1%,21.1%,15.8%,31.6%,31.6%,78.9%,22.2%,57.7%,80.0%,37.5%,6.3%,1,0,6.3%,1,0,0.0%,0,0,1,2,33.3%,0,0,0
172,Frank Catalanotto*\catalfr01,30,TOR,274,1053,3.84,695,66.3%,29.2%,8.2%,30.9%,31.7%,70.8%,1.1%,46.9%,88.4%,25.5%,4.7%,13,0,11.3%,31,6,6.9%,19,8,12,21,36.4%,0,0,0
173,Roger Cedeno#\cedenro01,29,STL,224,837,3.74,531,64.1%,23.9%,16.2%,29.2%,30.7%,76.1%,2.6%,48.7%,78.7%,30.8%,6.3%,14,0,12.1%,27,8,7.1%,16,8,8,33,19.5%,0,0,0
174,Matthew Cepicky*\cepicma01,26,MON,61,236,3.87,167,70.8%,21.6%,19.2%,34.1%,25.1%,78.4%,0.0%,55.5%,75.6%,31.1%,1.6%,1,0,8.2%,5,2,3.3%,2,2,4,14,22.2%,0,0,0
175,Endy Chavez*\chaveen01,26,MON,548,2031,3.71,1317,64.8%,36.8%,6.8%,20.3%,36.1%,63.2%,0.0%,41.0%,89.2%,19.9%,3.6%,20,1,13.3%,73,14,7.8%,43,19,9,31,22.5%,0,0,0
176,Eric Chavez*\chaveer01,26,OAK,578,2339,4.05,1330,57.8%,33.4%,13.5%,24.6%,28.6%,66.6%,3.6%,38.5%,79.8%,21.5%,9.3%,54,2,19.0%,110,28,13.7%,79,34,28,71,28.3%,0,0,0
177,Raul Chavez\chavera01,31,HOU,177,640,3.62,440,70.0%,24.5%,15.0%,31.4%,29.1%,75.5%,5.5%,52.8%,80.1%,33.9%,3.4%,6,0,11.3%,20,8,2.8%,5,2,9,29,23.7%,0,0,0
178,Chin-Feng Chen\chench01,26,LAD,10,44,4.40,27,61.4%,25.9%,14.8%,40.7%,18.5%,74.1%,0.0%,45.5%,80.0%,30.0%,10.0%,1,0,10.0%,1,0,10.0%,1,0,2,1,66.7%,0,0,0
179,Randy Choate*\choatra01,28,ARI,1,7,7.00,5,71.4%,40.0%,20.0%,40.0%,0.0%,60.0%,0.0%,42.9%,66.7%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
180,Hee-Seop Choi*\choihe01,25,TOT,416,1641,3.94,951,58.7%,25.7%,20.5%,27.2%,26.6%,74.3%,3.0%,43.6%,72.4%,29.1%,8.7%,36,5,16.8%,70,19,13.0%,54,28,28,68,29.2%,0,0,0
181,Hee-Seop Choi*\choihe01,25,FLA,340,1356,3.99,778,58.1%,26.3%,21.1%,26.0%,26.6%,73.7%,2.8%,42.8%,71.4%,27.9%,8.8%,30,5,15.3%,52,13,13.2%,45,23,23,55,29.5%,0,0,0
182,Hee-Seop Choi*\choihe01,25,LAD,76,285,3.75,173,61.8%,22.5%,17.9%,32.9%,26.6%,77.5%,4.5%,47.9%,76.9%,34.2%,7.9%,6,0,23.7%,18,6,11.8%,9,5,5,13,27.8%,0,0,0
183,Ryan Church*\churcry01,25,MON,72,282,3.92,177,63.0%,30.5%,20.9%,21.5%,27.1%,69.5%,1.0%,43.8%,69.9%,22.2%,5.6%,4,0,8.3%,6,2,9.7%,7,5,5,11,31.3%,0,0,0
184,Alex Cintron#\cintral01,25,ARI,613,2073,3.38,1419,68.7%,22.2%,8.6%,32.5%,36.7%,77.8%,0.9%,53.4%,88.9%,29.9%,3.6%,22,0,10.0%,61,23,4.1%,25,9,11,48,18.6%,0,0,0
185,Jeff Cirillo\cirilje01,34,SDP,81,308,3.80,183,59.4%,33.3%,9.3%,23.5%,33.9%,66.7%,0.0%,39.6%,86.1%,24.7%,4.9%,4,0,14.8%,12,4,9.9%,8,3,5,9,35.7%,0,0,0
186,Brady Clark\clarkbr02,31,MIL,420,1722,4.10,1015,59.1%,35.8%,9.0%,24.7%,30.5%,64.2%,0.7%,38.0%,86.0%,16.9%,5.2%,22,0,19.5%,82,36,12.9%,54,29,17,31,35.4%,0,0,0
187,Howie Clark*\clarkho02,30,TOR,133,494,3.71,314,63.6%,35.0%,4.8%,26.8%,33.4%,65.0%,0.0%,41.3%,92.6%,25.6%,7.5%,10,0,17.3%,23,4,12.0%,16,7,6,9,40.0%,0,0,0
188,Jermaine Clark*\clarkje02,27,CIN,34,126,3.71,85,67.5%,37.6%,9.4%,25.9%,27.1%,62.4%,0.0%,42.1%,84.9%,20.6%,2.9%,1,0,11.8%,4,2,2.9%,1,1,3,5,37.5%,0,0,0
189,Tony Clark#\clarkto02,32,NYY,283,1136,4.01,737,65.4%,20.5%,27.7%,29.7%,22.1%,79.5%,2.3%,52.0%,65.2%,34.6%,2.8%,8,0,10.2%,29,16,8.8%,25,15,19,73,20.7%,0,0,0
190,Brandon Claussen\clausbr01,25,CIN,22,68,3.09,50,73.5%,44.0%,8.0%,18.0%,30.0%,56.0%,0.0%,41.2%,85.7%,22.7%,0.0%,0,0,4.5%,1,0,4.5%,1,0,2,4,33.3%,0,0,0
191,Royce Clayton\claytro01,34,COL,655,2461,3.76,1597,64.9%,22.0%,16.7%,31.5%,29.7%,78.0%,0.0%,50.6%,78.6%,35.0%,3.7%,24,0,11.9%,78,34,6.9%,45,20,21,104,16.8%,0,0,0
192,Roger Clemens\clemero02,41,HOU,78,307,3.94,217,70.7%,28.1%,18.4%,30.0%,23.5%,71.9%,0.0%,50.8%,74.4%,29.5%,5.1%,4,0,9.0%,7,2,9.0%,7,4,7,15,29.2%,0,0,0
193,Matt Clement\clemema01,29,CHC,61,197,3.23,152,77.2%,19.1%,32.2%,28.3%,20.4%,80.9%,0.0%,62.4%,60.2%,62.3%,0.0%,0,0,4.9%,3,0,3.3%,2,0,7,20,24.1%,0,0,0
194,JD Closser#\clossjd01,24,COL,124,454,3.66,287,63.2%,25.1%,16.7%,25.4%,32.8%,74.9%,0.0%,47.4%,77.7%,36.3%,4.0%,5,0,13.7%,17,9,8.1%,10,6,5,17,22.7%,0,0,0
195,Greg Colbrunn\colbrgr01,34,ARI,28,127,4.54,78,61.4%,19.2%,20.5%,32.1%,28.2%,80.8%,0.0%,49.6%,74.6%,25.0%,14.3%,4,2,28.6%,8,3,17.9%,5,4,0,5,0.0%,0,0,0
196,Lou Collier\collilo01,30,PHI,42,174,4.14,112,64.4%,24.1%,20.5%,32.1%,23.2%,75.9%,0.0%,48.9%,72.9%,28.6%,11.9%,5,0,16.7%,7,2,16.7%,7,5,2,8,20.0%,0,0,0
197,Jesus Colome\colomje01,26,TBD,2,6,3.00,4,66.7%,25.0%,25.0%,25.0%,25.0%,75.0%,0.0%,50.0%,66.7%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
198,Bartolo Colon\colonba01,31,ANA,3,8,2.67,7,87.5%,0.0%,57.1%,14.3%,28.6%,100.0%,0.0%,87.5%,42.9%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
199,Jeff Conine\coninje01,38,FLA,581,2158,3.71,1341,62.5%,29.2%,11.1%,26.0%,33.6%,70.8%,1.5%,44.2%,84.3%,33.2%,6.0%,35,1,16.4%,95,36,9.5%,55,32,21,57,26.9%,0,0,0
200,Jason Conti*\contija01,29,TEX,60,235,3.92,157,66.8%,21.7%,23.6%,31.8%,22.9%,78.3%,0.0%,52.3%,69.9%,38.3%,8.3%,5,0,15.0%,9,1,10.0%,6,3,3,16,15.8%,0,0,0
201,Jose Contreras\contrjo01,32,TOT,8,25,3.13,24,96.0%,16.7%,41.7%,29.2%,12.5%,83.3%,0.0%,80.0%,50.0%,62.5%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,4,0.0%,0,0,0
202,Jose Contreras\contrjo01,32,NYY,8,25,3.13,24,96.0%,16.7%,41.7%,29.2%,12.5%,83.3%,0.0%,80.0%,50.0%,62.5%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,4,0.0%,0,0,0
203,Aaron Cook\cookaa01,25,COL,37,123,3.32,82,66.7%,28.0%,17.1%,23.2%,31.7%,72.0%,0.0%,48.0%,76.3%,54.1%,2.7%,1,0,2.7%,1,0,8.1%,3,2,5,5,50.0%,0,0,0
204,Brian Cooper\coopebr01,29,SFG,3,5,1.67,5,100.0%,40.0%,20.0%,0.0%,40.0%,60.0%,,60.0%,66.7%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
205,Alex Cora*\coraal01,28,LAD,485,1884,3.88,1188,64.1%,35.4%,5.6%,27.1%,31.8%,64.6%,4.6%,41.4%,91.3%,14.6%,7.4%,36,0,16.9%,82,18,8.0%,39,20,12,29,29.3%,0,0,0
206,Chad Cordero\cordech01,22,MON,3,11,3.67,9,81.8%,11.1%,33.3%,44.4%,11.1%,88.9%,0.0%,72.7%,62.5%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,50.0%,0,0,0
207,Wil Cordero\cordewi01,32,FLA,72,258,3.58,172,66.7%,25.6%,23.3%,23.3%,27.9%,74.4%,0.0%,49.6%,68.8%,31.9%,0.0%,0,0,9.7%,7,6,2.8%,2,2,4,15,21.1%,0,0,0
208,Mark Corey\coreyma02,29,PIT,1,5,5.00,3,60.0%,66.7%,33.3%,0.0%,0.0%,33.3%,0.0%,20.0%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
209,Lance Cormier\cormila01,23,ARI,10,44,4.40,30,68.2%,40.0%,6.7%,30.0%,23.3%,60.0%,0.0%,40.9%,88.9%,40.0%,10.0%,1,0,10.0%,1,0,20.0%,2,0,1,1,50.0%,0,0,0
210,Rheal Cormier*\cormirh01,37,PHI,1,5,5.00,3,60.0%,0.0%,66.7%,33.3%,0.0%,100.0%,0.0%,60.0%,33.3%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
211,Kevin Correia\correke01,23,SFG,4,17,4.25,9,52.9%,33.3%,33.3%,11.1%,22.2%,66.7%,0.0%,35.3%,50.0%,0.0%,25.0%,1,0,25.0%,1,0,0.0%,0,0,0,1,0.0%,0,0,0
212,Humberto Cota\cotahu01,25,PIT,70,266,3.80,180,68.7%,23.9%,17.8%,32.8%,25.6%,76.1%,4.7%,52.3%,76.6%,34.3%,5.7%,4,0,10.0%,7,3,4.3%,3,1,3,17,15.0%,0,0,0
213,Neal Cotts*\cottsne01,24,CHW,1,7,7.00,4,57.1%,50.0%,0.0%,25.0%,25.0%,50.0%,0.0%,28.6%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
214,Craig Counsell*\counscr01,33,MIL,551,2225,4.04,1354,61.8%,36.9%,9.1%,24.5%,29.5%,63.1%,3.8%,39.0%,85.6%,16.9%,4.9%,27,1,16.5%,91,19,11.3%,62,20,26,62,29.5%,0,0,0
215,Carl Crawford*\crawfca02,22,TBD,672,2344,3.49,1583,67.7%,22.2%,13.1%,29.6%,35.1%,77.8%,0.9%,52.7%,83.1%,34.5%,3.7%,25,0,11.9%,80,28,7.1%,48,25,10,71,12.3%,0,0,0
216,Joe Crede\credejo01,26,CHW,543,1884,3.47,1244,66.0%,21.4%,14.4%,30.6%,33.6%,78.6%,0.0%,51.9%,81.7%,35.2%,3.5%,19,0,12.2%,66,31,6.4%,35,24,20,61,24.7%,0,0,0
217,Cesar Crespo#\crespce01,25,BOS,79,260,3.29,184,70.8%,26.6%,20.1%,21.2%,32.1%,73.4%,0.0%,51.9%,72.6%,31.6%,0.0%,0,0,10.1%,8,3,1.3%,1,1,3,16,15.0%,0,0,0
218,Coco Crisp#\crispco01,24,CLE,540,2006,3.71,1278,64.2%,31.8%,8.9%,25.4%,33.9%,68.2%,1.9%,43.8%,86.9%,27.2%,5.0%,27,0,14.3%,77,26,8.5%,46,23,20,49,29.0%,0,0,0
219,Bobby Crosby\crosbbo01,24,OAK,624,2599,4.17,1610,61.9%,32.1%,18.4%,23.7%,25.8%,67.9%,0.0%,42.1%,72.9%,17.5%,5.3%,33,0,15.4%,96,30,11.1%,69,42,28,113,19.9%,0,0,0
220,Bubba Crosby*\crosbbu01,27,NYY,58,211,3.64,137,64.9%,20.4%,14.6%,34.3%,30.7%,79.6%,0.0%,51.7%,81.7%,37.9%,0.0%,0,0,12.1%,7,6,5.2%,3,1,4,9,30.8%,0,0,0
221,Eric Crozier*\crozier01,25,TOR,39,186,4.77,107,57.5%,29.0%,35.5%,22.4%,13.1%,71.0%,0.0%,40.9%,50.0%,20.5%,7.7%,3,0,15.4%,6,2,5.1%,2,2,5,14,26.3%,0,0,0
